,equity
2015-08-03,320677.79319312074
2015-08-04,321465.1453955362
2015-08-05,325557.56462504365
2015-08-06,320134.0332062433
2015-08-07,320284.7378876398
2015-08-10,323044.4477818201
2015-08-11,321218.31384875276
2015-08-12,319617.8496802042
2015-08-13,321986.409167547
2015-08-14,322772.1097986887
2015-08-17,326953.9936917017
2015-08-18,326267.1798842142
2015-08-19,324550.6097271631
2015-08-20,314921.9099819849
2015-08-21,305807.3213360498
2015-08-24,294595.6814539621
2015-08-25,294318.27262999513
2015-08-26,305083.64818598726
2015-08-27,310802.9122269342
2015-08-28,311137.6992037485
2015-08-31,307971.8737786005
2015-09-01,299235.3707541338
2015-09-02,306351.4353188387
2015-09-03,305857.79907978687
2015-09-04,303301.2873038164
2015-09-08,311845.4686259142
2015-09-09,309366.1168927065
2015-09-10,311596.1460112444
2015-09-11,315147.5812968126
2015-09-14,314248.41637219104
2015-09-15,317958.1498507372
2015-09-16,319357.8730887285
2015-09-17,320382.86882485065
2015-09-18,316272.5752257219
2015-09-21,317339.4774845949
2015-09-22,312897.7112768999
2015-09-23,314355.7445248476
2015-09-24,311486.0541094652
2015-09-25,309121.7556647173
2015-09-28,297265.8010281435
2015-09-29,295025.36226071033
2015-09-30,302073.6850432268
2015-10-01,304766.50366271817
2015-10-02,308586.74293578946
2015-10-05,311643.26584590756
2015-10-06,306277.6838175186
2015-10-07,309949.86659873807
2015-10-08,310523.79462779843
2015-10-09,312130.5143305191
2015-10-12,313653.12315334164
2015-10-13,309369.602751387
2015-10-14,306076.1788813003
2015-10-15,312088.49443591916
2015-10-16,313806.2788034805
2015-10-19,315431.7590967544
2015-10-20,313194.52798808896
2015-10-21,309456.4110876449
2015-10-22,312523.02349151456
2015-10-23,314099.9825121292
2015-10-26,314978.2864090332
2015-10-27,314277.5280491241
2015-10-28,320386.9698892959
2015-10-29,316367.1451031097
2015-10-30,316337.91096748196
2015-11-02,318607.84402672877
2015-11-03,317684.05103985895
2015-11-04,318548.4503289901
2015-11-05,319036.1901551925
2015-11-06,320593.15908257593
2015-11-09,317201.416862651
2015-11-10,318222.9739305221
2015-11-11,318025.6735288345
2015-11-12,314259.13746087183
2015-11-13,309704.794606372
2015-11-16,312804.7818624221
2015-11-17,314485.00801198115
2015-11-18,318816.88368432154
2015-11-19,318553.8296634399
2015-11-20,321595.555613681
2015-11-23,322342.9958669387
2015-11-24,322876.0193158828
2015-11-25,324610.7815334045
2015-11-27,326505.47164933314
2015-11-30,323549.78216187586
2015-12-01,327210.076141558
2015-12-02,325246.16480275185
2015-12-03,320105.1967260459
2015-12-04,327472.1363288978
2015-12-07,324707.8629915336
2015-12-08,325649.90072270425
2015-12-09,320337.4812099555
2015-12-10,321396.46087952645
2015-12-11,315934.3923513511
2015-12-14,317632.6077892402
2015-12-15,320201.10254403146
2015-12-16,323895.8447401145
2015-12-17,319439.88346692116
2015-12-18,315756.12426682503
2015-12-21,317723.8143608192
2015-12-22,318949.6858875373
2015-12-23,320696.8568784812
2015-12-24,320676.4364482978
2015-12-28,321541.1003334144
2015-12-29,324555.678453646
2015-12-30,322407.5695879081
2015-12-31,319139.36082383187
2016-01-04,311209.0285995265
2016-01-05,312219.0011375209
2016-01-06,309919.92569425306
2016-01-07,303887.3378207942
2016-01-08,298729.8487594386
2016-01-11,298575.9091136714
2016-01-12,301892.1182086726
2016-01-13,290953.3475463649
2016-01-14,295344.2737472316
2016-01-15,289920.0727794429
2016-01-19,289835.81933858595
2016-01-20,288093.7745826503
2016-01-21,287899.9157741328
2016-01-22,295598.5429027339
2016-01-25,291370.7588489314
2016-01-26,293961.15247228346
2016-01-27,288165.517523553
2016-01-28,290169.57595899305
2016-01-29,297837.98767163954
2016-02-01,299931.8527799714
2016-02-02,292024.6320196259
2016-02-03,288999.8920570481
2016-02-04,288867.73042832495
2016-02-05,275191.9600378144
2016-02-08,266501.6286493409
2016-02-09,267273.3982998002
2016-02-10,270446.8624788392
2016-02-11,268496.8092275727
2016-02-12,272524.95181141974
2016-02-16,279392.73508416297
2016-02-17,285300.9075561631
2016-02-18,280997.24789963843
2016-02-19,282492.3605400193
2016-02-22,287387.89491521
2016-02-23,285637.0481325257
2016-02-24,288525.0221735108
2016-02-25,293921.89540825965
2016-02-26,294897.767625438
2016-02-29,292457.7700840104
2016-03-01,298970.9149199158
2016-03-02,299672.70781141816
2016-03-03,299960.6505232483
2016-03-04,300769.290068689
2016-03-07,297655.52338224946
2016-03-08,297207.12425905763
2016-03-09,298341.9785776764
2016-03-10,298575.30509668885
2016-03-11,303371.39847570955
2016-03-14,303769.6441593796
2016-03-15,303687.5105887085
2016-03-16,305910.0057659775
2016-03-17,306980.5693951279
2016-03-18,306506.7964020401
2016-03-21,305723.7584124237
2016-03-22,306408.9686823517
2016-03-23,306714.38708406984
2016-03-24,306236.74742037355
2016-03-28,307606.5796681076
2016-03-29,312758.1203499466
2016-03-30,313451.1274681717
2016-03-31,314040.1359234482
2016-04-01,316952.25499912555
2016-04-04,316322.0207528716
2016-04-05,313298.00174995715
2016-04-06,317208.3077134734
2016-04-07,315345.87399097736
2016-04-08,315911.6926078444
2016-04-11,314397.6952380782
2016-04-12,315611.5367936736
2016-04-13,316591.4648093825
2016-04-14,315090.5093221312
2016-04-15,316313.2138080245
2016-04-18,318426.19684406574
2016-04-19,316806.30018135364
2016-04-20,315950.8280496245
2016-04-21,312016.33241936023
2016-04-22,310847.0253114348
2016-04-25,311684.58871647174
2016-04-26,311085.40623565967
2016-04-27,312100.91586777027
2016-04-28,309177.8258771544
2016-04-29,308539.37266537006
2016-05-02,312847.4735115269
2016-05-03,311111.6336868504
2016-05-04,312253.8752058247
2016-05-05,312171.2179601887
2016-05-06,314312.11543447763
2016-05-09,316285.58114321023
2016-05-10,318879.71180517465
2016-05-11,316836.2680996159
2016-05-12,318775.2861269215
2016-05-13,317234.08160002023
2016-05-16,319297.4963653782
2016-05-17,313709.4953582981
2016-05-18,311833.1230171421
2016-05-19,311594.74516851694
2016-05-20,312703.3240707615
2016-05-23,312147.26760656625
2016-05-24,317293.61224348337
2016-05-25,317260.361951659
2016-05-26,318430.07220823556
2016-05-27,320538.2298639515
2016-05-31,320332.98135931283
2016-06-01,321172.67069522734
2016-06-02,321495.4469231784
2016-06-03,322644.7244815051
2016-06-06,321879.667911452
2016-06-07,322103.85669891234
2016-06-08,323791.17040817137
2016-06-09,325093.69140235777
2016-06-10,322997.1899241626
2016-06-13,321242.17265884276
2016-06-14,321553.5013617694
2016-06-15,321070.96619216795
2016-06-16,322840.67105094786
2016-06-17,320797.58789436216
2016-06-20,322202.7015523135
2016-06-21,322786.7017935931
2016-06-22,322499.25969211455
2016-06-23,325171.4104489505
2016-06-24,319931.6845025241
2016-06-27,318669.9274625003
2016-06-28,322386.8327025592
2016-06-29,325774.1370066821
2016-06-30,332211.6807555377
2016-07-01,331964.18361385004
2016-07-05,333229.2680445446
2016-07-06,335105.5377741589
2016-07-07,332926.26065833704
2016-07-08,336822.8351155056
2016-07-11,337315.7641754879
2016-07-12,336611.9209872021
2016-07-13,337185.292444302
2016-07-14,336819.20093543665
2016-07-15,336291.7548180355
2016-07-18,337281.60227592126
2016-07-19,337377.96775157587
2016-07-20,338181.85401351587
2016-07-21,336520.1465321316
2016-07-22,340284.960167004
2016-07-25,341165.0923243298
2016-07-26,340930.4130326046
2016-07-27,340186.6726122631
2016-07-28,342037.93088348047
2016-07-29,343031.7647600903
2016-08-01,342345.75134549185
2016-08-02,339827.1987656121
2016-08-03,338593.0771025185
2016-08-04,339005.01541791006
2016-08-05,338040.89380440756
2016-08-08,337193.08907303854
2016-08-09,337825.77620492026
2016-08-10,337207.41593155905
2016-08-11,337303.243842936
2016-08-12,338070.99220738455
2016-08-15,337050.0820969109
2016-08-16,333223.79706177756
2016-08-17,335123.1399858956
2016-08-18,337886.2753017907
2016-08-19,338146.7316082482
2016-08-22,338550.9542597298
2016-08-23,337851.83312497183
2016-08-24,335802.14069352194
2016-08-25,336283.0295189385
2016-08-26,333630.13873944327
2016-08-29,336269.04376111075
2016-08-30,333620.3738306527
2016-08-31,333277.05437359854
2016-09-01,333364.9875944858
2016-09-02,335780.61922824435
2016-09-06,337193.2851017719
2016-09-07,336854.46379554324
2016-09-08,334171.6020907169
2016-09-09,322899.63885963015
2016-09-12,327757.36985957675
2016-09-13,321981.6290625339
2016-09-14,322091.0995806461
2016-09-15,325570.9603108173
2016-09-16,324468.2651461368
2016-09-19,326930.18167293124
2016-09-20,326529.53615367465
2016-09-21,331125.6464747196
2016-09-22,333928.1759003406
2016-09-23,332254.68202483706
2016-09-26,331101.9507607227
2016-09-27,332737.1026476627
2016-09-28,334109.59216010623
2016-09-29,330193.12676608615
2016-09-30,331619.8835772281
2016-10-03,329559.0557326927
2016-10-04,326492.6721439018
2016-10-05,328137.8890313759
2016-10-06,329373.663651432
2016-10-07,327449.93130966567
2016-10-10,329898.9309529915
2016-10-11,323878.1421193733
2016-10-12,324872.0527619972
2016-10-13,324096.76341911696
2016-10-14,324024.1573037758
2016-10-17,323792.18976208114
2016-10-18,326121.3459586754
2016-10-19,327342.25086971663
2016-10-20,327276.3549365654
2016-10-21,326084.8711213722
2016-10-24,328835.21838661574
2016-10-25,326249.8642291679
2016-10-26,323221.3858146324
2016-10-27,319369.51815029525
2016-10-28,320178.75320145034
2016-10-31,322227.5793561592
2016-11-01,318666.3228174605
2016-11-02,314540.03588928364
2016-11-03,313601.90706409595
2016-11-04,314415.6586390891
2016-11-07,321946.41697086475
2016-11-08,323427.4070335784
2016-11-09,324069.7836133399
2016-11-10,320507.16264499805
2016-11-11,321157.33389772556
2016-11-14,321149.36430420063
2016-11-15,325864.14539541386
2016-11-16,327012.9395748534
2016-11-17,329265.05562080524
2016-11-18,328665.28679527424
2016-11-21,331517.7050596633
2016-11-22,332394.79644931934
2016-11-23,333159.4601236739
2016-11-25,334337.7661291518
2016-11-28,332287.54589237354
2016-11-29,333395.85589279316
2016-11-30,332279.7295690932
2016-12-01,327152.4723565609
2016-12-02,329073.2897269756
2016-12-05,331682.98638511007
2016-12-06,333310.9218528301
2016-12-07,337614.1406543285
2016-12-08,338198.7679088146
2016-12-09,337485.22013640706
2016-12-12,337306.92020201986
2016-12-13,339400.6247212917
2016-12-14,336136.5141217739
2016-12-15,337488.13192630117
2016-12-16,336359.3637521297
2016-12-19,336907.78616118734
2016-12-20,338117.1437337429
2016-12-21,337510.0867393047
2016-12-22,336221.8089282543
2016-12-23,337010.3783977062
2016-12-27,338002.5677802593
2016-12-28,333970.6215541393
2016-12-29,335539.2115237743
2016-12-30,332965.6497142345
2017-01-03,335815.43599003204
2017-01-04,339622.6563040579
2017-01-05,338959.1377350653
2017-01-06,339335.6318175162
2017-01-09,337349.1182162131
2017-01-10,339772.41950767883
2017-01-11,341797.7943188513
2017-01-12,339778.0540358389
2017-01-13,340945.80123585113
2017-01-17,338198.43677299866
2017-01-18,339941.0741431082
2017-01-19,340682.2807995642
2017-01-20,341482.1574818457
2017-01-23,339754.90419357666
2017-01-24,346396.25708168396
2017-01-25,349528.4992405737
2017-01-26,348438.36548393616
2017-01-27,348691.65617626556
2017-01-30,345565.3514029349
2017-01-31,346175.04281299957
2017-02-01,346946.95461622183
2017-02-02,347580.1500679583
2017-02-03,352166.5679651827
2017-02-06,351944.30313268607
2017-02-07,350975.3281466097
2017-02-08,350633.0604988665
2017-02-09,354499.112672481
2017-02-10,355668.4159008593
2017-02-13,358040.59003034537
2017-02-14,358576.67782083456
2017-02-15,359336.2005774111
2017-02-16,358594.7908150286
2017-02-17,359406.4240032763
2017-02-21,363006.39146581595
2017-02-22,360423.2936560244
2017-02-23,358032.9279829592
2017-02-24,357669.0676018328
2017-02-27,360045.0996796221
2017-02-28,358668.440299663
2017-03-01,366479.0144169916
2017-03-02,360799.02949553623
2017-03-03,362900.34497958317
2017-03-06,361357.5113175501
2017-03-07,359115.8123763193
2017-03-08,356950.1809228052
2017-03-09,356645.4239380945
2017-03-10,358344.08416682377
2017-03-13,360393.8528683771
2017-03-14,357963.81578761234
2017-03-15,361670.76291590824
2017-03-16,360687.49852019444
2017-03-17,359710.869641601
2017-03-20,359347.8767083277
2017-03-21,348567.9599373926
2017-03-22,350838.32753592625
2017-03-23,350723.94940215244
2017-03-24,350921.1510699381
2017-03-27,349175.96231299534
2017-03-28,353039.5258544077
2017-03-29,355265.77844840183
2017-03-30,357915.32553130283
2017-03-31,357234.2119811167
2017-04-03,356707.6431085778
2017-04-04,356870.820365162
2017-04-05,353181.8256303979
2017-04-06,355884.64328214654
2017-04-07,356176.2904293252
2017-04-10,355082.83395597467
2017-04-11,354580.4751884652
2017-04-12,350221.620733471
2017-04-13,347023.3911087228
2017-04-17,350660.20739767083
2017-04-18,349537.27496549615
2017-04-19,350017.9487926675
2017-04-20,354076.3377935601
2017-04-21,351827.24598428735
2017-04-24,357579.27293416986
2017-04-25,360149.3655864907
2017-04-26,359286.3927414132
2017-04-27,359227.43862745294
2017-04-28,357514.53037187585
2017-05-01,360332.010524058
2017-05-02,357863.03741242853
2017-05-03,357082.3900292155
2017-05-04,356885.7098839518
2017-05-05,359570.96437814203
2017-05-08,358644.86636188
2017-05-09,360053.35607364145
2017-05-10,362596.08522298303
2017-05-11,361642.3301751849
2017-05-12,360990.0760815379
2017-05-15,364128.0198939082
2017-05-16,366315.9999597308
2017-05-17,353613.44601085153
2017-05-18,355991.67641570535
2017-05-19,359118.2076766726
2017-05-22,362003.71427562204
2017-05-23,363326.15696265665
2017-05-24,365411.1906874415
2017-05-25,369798.48109271494
2017-05-26,368709.79830481973
2017-05-30,368333.16026427713
2017-05-31,368221.18544843164
2017-06-01,371466.3715174614
2017-06-02,373367.36969212873
2017-06-05,371402.3264563499
2017-06-06,370919.92566422804
2017-06-07,372774.92067746504
2017-06-08,375835.2741015373
2017-06-09,369093.72236089094
2017-06-12,367177.4824698387
2017-06-13,370102.8519223152
2017-06-14,366524.27716283186
2017-06-15,364404.16395215376
2017-06-16,364247.7582133232
2017-06-19,370105.07835320814
2017-06-20,366575.65711335524
2017-06-21,368856.9694073616
2017-06-22,369220.69663934095
2017-06-23,371261.4222424446
2017-06-26,370858.84353570326
2017-06-27,364142.44455651625
2017-06-28,369671.3157294212
2017-06-29,364156.88884381636
2017-06-30,364480.2601931511
2017-07-03,362952.42390671367
2017-07-05,366471.83946934337
2017-07-06,362952.5402731001
2017-07-07,367291.93221417064
2017-07-10,369235.7445034086
2017-07-11,370795.431592375
2017-07-12,374097.69575634593
2017-07-13,373760.2390045225
2017-07-14,376745.48959675425
2017-07-17,376483.7989572584
2017-07-18,377589.064618498
2017-07-19,379382.9576200544
2017-07-20,379120.78574410075
2017-07-21,378235.502405554
2017-07-24,380016.6014427244
2017-07-25,378352.32164230937
2017-07-26,379487.6104358732
2017-07-27,375117.8870824873
2017-07-28,374418.5818237364
2017-07-31,372512.91808930034
2017-08-01,373189.61914962507
2017-08-02,371942.72359412885
2017-08-03,373101.11175292707
2017-08-04,375564.90425056196
2017-08-07,377964.40379852033
2017-08-08,378224.19601672865
2017-08-09,376084.230882108
2017-08-10,367352.40347427106
2017-08-11,368768.745429456
2017-08-14,374569.8009380696
2017-08-15,375591.2051462529
2017-08-16,376734.32771438337
2017-08-17,368180.70793193555
2017-08-18,368269.5578779576
2017-08-21,366898.3020967839
2017-08-22,372426.61913150526
2017-08-23,371838.4201082585
2017-08-24,371315.45363277174
2017-08-25,371430.8596062062
2017-08-28,371037.1620544789
2017-08-29,369343.2277149556
2017-08-30,372527.84124988294
2017-08-31,374287.1997207997
2017-09-01,375249.90541555476
2017-09-05,370224.93303491664
2017-09-06,370247.2175646026
2017-09-07,369615.22336008144
2017-09-08,368921.77336885524
2017-09-11,375130.2111406524
2017-09-12,376753.4581041534
2017-09-13,377243.819052716
2017-09-14,377361.7452478607
2017-09-15,378583.8223104675
2017-09-18,381480.9829559524
2017-09-19,382479.4966869552
2017-09-20,382686.65064527583
2017-09-21,382122.0987205703
2017-09-22,382179.85990430904
2017-09-25,376925.2544632156
2017-09-26,377805.79404260707
2017-09-27,383413.8198290069
2017-09-28,385612.95402910304
2017-09-29,388036.03343488765
2017-10-02,388424.17035949463
2017-10-03,390134.58768546814
2017-10-04,391133.853665235
2017-10-05,394134.147178533
2017-10-06,395827.1154087805
2017-10-09,395675.17372310394
2017-10-10,396285.12047565216
2017-10-11,397001.1014698767
2017-10-12,397000.3261917853
2017-10-13,397926.8439205908
2017-10-16,399227.53903949494
2017-10-17,398387.70691097016
2017-10-18,399166.47301948303
2017-10-19,398114.7255448126
2017-10-20,400876.17408740753
2017-10-23,399785.0758970999
2017-10-24,401756.23639381165
2017-10-25,397226.2675446295
2017-10-26,399733.10775459046
2017-10-27,404649.1845997595
2017-10-30,402560.4781082892
2017-10-31,405796.249780538
2017-11-01,403604.21775610856
2017-11-02,403660.13088686875
2017-11-03,407994.7727945607
2017-11-06,410704.0158584874
2017-11-07,410650.7869489949
2017-11-08,410879.49977477005
2017-11-09,406708.86603720597
2017-11-10,408535.424551801
2017-11-13,409908.2368210118
2017-11-14,409730.4681261342
2017-11-15,406764.96147807053
2017-11-16,412584.80979807785
2017-11-17,412162.0425413411
2017-11-20,414734.537669019
2017-11-21,417383.6945579808
2017-11-22,415864.2204759877
2017-11-24,417322.6693247121
2017-11-27,416476.8145521443
2017-11-28,419812.22867663315
2017-11-29,411610.22661288193
2017-11-30,415591.81918509415
2017-12-01,412440.79704527877
2017-12-04,402017.94380908035
2017-12-05,402181.5942721846
2017-12-06,403740.51332240127
2017-12-07,409108.10535388015
2017-12-08,411358.1451755049
2017-12-11,412747.10659461044
2017-12-12,410856.64842276595
2017-12-13,411460.4744248869
2017-12-14,409658.7431073668
2017-12-15,414302.2607007506
2017-12-18,418541.7583156111
2017-12-19,417045.24441580795
2017-12-20,416939.6131749632
2017-12-21,415717.28698687576
2017-12-22,415669.5623488905
2017-12-26,413690.6984181883
2017-12-27,415164.9781575682
2017-12-28,416377.26325182937
2017-12-29,414148.9250007155
2018-01-02,418972.5550374177
2018-01-03,424322.2332429078
2018-01-04,425472.89836970833
2018-01-05,430096.4221381333
2018-01-08,434491.5244816926
2018-01-09,434946.158382335
2018-01-10,432938.8119839814
2018-01-11,436945.29129687813
2018-01-12,439491.2627114442
2018-01-16,435934.82191459206
2018-01-17,443567.88946811226
2018-01-18,443808.361012378
2018-01-19,446909.73420993355
2018-01-22,449610.25936214
2018-01-23,451650.0278481629
2018-01-24,450130.4666642335
2018-01-25,449439.22735492256
2018-01-26,455905.6906479981
2018-01-29,449193.18986026314
2018-01-30,444923.16410151985
2018-01-31,447285.3798188355
2018-02-01,446346.4828997974
2018-02-02,437102.74453462404
2018-02-05,420994.3218099002
2018-02-06,427396.36843122286
2018-02-07,426806.220672739
2018-02-08,408489.765679491
2018-02-09,413929.88539708895
2018-02-12,420361.6862164859
2018-02-13,423521.1202536945
2018-02-14,433209.05920995516
2018-02-15,438495.43389810366
2018-02-16,438006.34249509615
2018-02-20,438360.7617875461
2018-02-21,435040.1486922626
2018-02-22,435364.29005445284
2018-02-23,441411.0457745914
2018-02-26,446031.0368367557
2018-02-27,439903.3663350467
2018-02-28,436524.38639272493
2018-03-01,431595.945266585
2018-03-02,437182.3250940844
2018-03-05,442368.6527379557
2018-03-06,447692.7359527155
2018-03-07,449931.2281120821
2018-03-08,452893.76440558874
2018-03-09,461742.37574658834
2018-03-12,461920.31478295766
2018-03-13,459201.71834073507
2018-03-14,458958.6174920603
2018-03-15,457698.23076901876
2018-03-16,458283.6551941439
2018-03-19,452929.88589225255
2018-03-20,457389.0407708689
2018-03-21,456895.54844031774
2018-03-22,444146.4028605028
2018-03-23,434598.97927508794
2018-03-26,447942.15547452413
2018-03-27,436082.9434932276
2018-03-28,431332.01330981695
2018-03-29,438965.3355315729
2018-04-02,428324.2063404124
2018-04-03,433621.1396685641
2018-04-04,438919.537057976
2018-04-05,441165.3378559153
2018-04-06,430765.9321743052
2018-04-09,432152.17659912515
2018-04-10,441723.8782053988
2018-04-11,440198.9743233721
2018-04-12,445960.5497618716
2018-04-13,442038.0995889704
2018-04-16,446763.17978678155
2018-04-17,456539.9709893267
2018-04-18,458635.5653730433
2018-04-19,453171.01768646645
2018-04-20,449501.9227410357
2018-04-23,447095.4191309016
2018-04-24,438332.75037012505
2018-04-25,438095.2460638087
2018-04-26,444876.40357742715
2018-04-27,443446.88081608224
2018-04-30,440544.72257719445
2018-05-01,439781.8870759486
2018-05-02,436903.9110551356
2018-05-03,439764.2607827662
2018-05-04,444165.9412942408
2018-05-07,449151.3261170863
2018-05-08,452214.56258826243
2018-05-09,461098.7995667933
2018-05-10,467075.4644551753
2018-05-11,467986.168207693
2018-05-14,466390.1726689814
2018-05-15,463736.74757437693
2018-05-16,466037.2348847865
2018-05-17,468787.66924147593
2018-05-18,469671.64927535044
2018-05-21,475550.10043578135
2018-05-22,472088.34183936106
2018-05-23,475248.34353690135
2018-05-24,478859.8591180323
2018-05-25,478969.9548669337
2018-05-29,477855.35086684214
2018-05-30,483456.6265492915
2018-05-31,479239.80131010996
2018-06-01,486383.73704914737
2018-06-04,488769.56318478275
2018-06-05,489896.77026371646
2018-06-06,492646.386518523
2018-06-07,486299.1879482715
2018-06-08,488617.0424147098
2018-06-11,489527.4249306171
2018-06-12,493223.3270912616
2018-06-13,493780.9318933933
2018-06-14,494713.25951771426
2018-06-15,492836.78953556705
2018-06-18,495269.1868343799
2018-06-19,492514.24977879215
2018-06-20,496042.3825827091
2018-06-21,490978.4359169452
2018-06-22,486983.727316901
2018-06-25,473211.89928917575
2018-06-26,474986.3406086414
2018-06-27,466965.6455603092
2018-06-28,471890.63950066257
2018-06-29,471745.53675751376
2018-07-02,475757.7396951582
2018-07-03,472534.70744093915
2018-07-05,475815.6917153265
2018-07-06,480683.7135806944
2018-07-09,485854.1188541319
2018-07-10,487242.0892520811
2018-07-11,483789.8855400946
2018-07-12,491612.0427642729
2018-07-13,490739.99803074857
2018-07-16,489551.64813002606
2018-07-17,493162.79959973355
2018-07-18,495096.57601412793
2018-07-19,494716.7277027037
2018-07-20,493378.23571785947
2018-07-23,493210.8604112532
2018-07-24,488339.25662335416
2018-07-25,495398.30767020246
2018-07-26,494694.74205931684
2018-07-27,483326.0013199713
2018-07-30,472187.53676470777
2018-07-31,476332.53196534177
2018-08-01,477744.6654116861
2018-08-02,488581.7106129877
2018-08-03,486987.9039766542
2018-08-06,490918.4408213846
2018-08-07,494085.89265224856
2018-08-08,496053.69259521883
2018-08-09,497935.55758879107
2018-08-10,497655.6200749628
2018-08-13,493800.68742535036
2018-08-14,497261.14893505495
2018-08-15,489639.0691768877
2018-08-16,491625.0713073961
2018-08-17,492142.43945143145
2018-08-20,496561.83751413744
2018-08-21,498902.00632736605
2018-08-22,502673.89448187273
2018-08-23,505100.2327778093
2018-08-24,512334.2758261911
2018-08-27,515462.07550785464
2018-08-28,517465.51597092074
2018-08-29,521176.23815128725
2018-08-30,518232.98266765993
2018-08-31,521913.10801813524
2018-09-04,522699.93751642643
2018-09-05,513740.77331469
2018-09-06,513506.53549501835
2018-09-07,514292.98322794377
2018-09-10,518726.0330917591
2018-09-11,521530.9415981525
2018-09-12,523245.2289535755
2018-09-13,525920.2806503528
2018-09-14,525281.3506042713
2018-09-17,517267.3938095325
2018-09-18,522775.7670681232
2018-09-19,516219.4588081592
2018-09-20,518400.72855684697
2018-09-21,517623.20863649785
2018-09-24,519131.7463752979
2018-09-25,523801.48894617497
2018-09-26,522321.13802263676
2018-09-27,523605.6877701038
2018-09-28,524553.2865364307
2018-10-01,522399.52796998224
2018-10-02,514892.70152249536
2018-10-03,516716.4234644433
2018-10-04,505736.10107388697
2018-10-05,501650.94669738016
2018-10-08,493763.1395718118
2018-10-09,492979.01521172724
2018-10-10,470318.2823168298
2018-10-11,465116.46564450464
2018-10-12,478153.35104146204
2018-10-15,473638.83507027826
2018-10-16,488520.1403347512
2018-10-17,487464.2876326104
2018-10-18,480258.9630610009
2018-10-19,469310.29939904413
2018-10-22,473538.56510272226
2018-10-23,469872.7020122071
2018-10-24,448846.7978359719
2018-10-25,455545.8059135934
2018-10-26,445577.8047420045
2018-10-29,438680.20832743845
2018-10-30,450038.3275248071
2018-10-31,460266.8685752412
2018-11-01,467356.31962794217
2018-11-02,462706.1035806552
2018-11-05,462417.4057275668
2018-11-06,463550.5692750827
2018-11-07,475646.72043150815
2018-11-08,473920.92527598294
2018-11-09,467402.83010023984
2018-11-12,454155.8221513644
2018-11-13,453256.34793108853
2018-11-14,448973.414025487
2018-11-15,451310.5243865863
2018-11-16,450519.65697688016
2018-11-19,429361.87030238064
2018-11-20,421946.0901538745
2018-11-21,428161.343543233
2018-11-23,427049.7838289157
2018-11-26,436023.52310580167
2018-11-27,435435.1342241183
2018-11-28,452438.5182248965
2018-11-29,453788.1366607562
2018-11-30,455115.96004218014
2018-12-03,462837.25361123076
2018-12-04,448773.20762696257
2018-12-06,451347.5763441562
2018-12-07,437492.89436593046
2018-12-10,441624.4421831607
2018-12-11,441450.99251618376
2018-12-12,447940.1176592349
2018-12-13,445655.48615612974
2018-12-14,437457.4292236804
2018-12-17,424049.9162842273
2018-12-18,426614.92960419646
2018-12-19,421413.2510506152
2018-12-20,412548.2597595691
2018-12-21,403808.49454369536
2018-12-24,394918.5132719516
2018-12-26,417703.67973008147
2018-12-27,421523.71180119505
2018-12-28,421491.86130776396
2018-12-31,426811.3515926837
